seed,t,model,phase,window,accuracy,loss,rho,diff,persistence,fast_mismatch,baseline_mismatch,a_n_distance,n_move_from_temp_start,n_move_from_shift_start
1,3032,MLP,stable,other,0.984375,0.10958240926265717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3032,ChevronSlow,stable,other,0.984375,0.10413026064634323,1.0,0.0879396143167733,1.139946767635094e-05,0.06238162955528905,0.17167207155865732,0.01274846008372182,0.2223961459816011,0.0
1,3032,IDLGated,stable,other,0.984375,0.11653290688991547,0.0012286308920010924,0.3623594192968709,0.006645819248873753,0.3547589752177459,0.37391095801343194,0.12729682232628506,0.2178730714438875,0.0
1,3033,MLP,stable,other,0.984375,0.047789812088012695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3033,ChevronSlow,stable,other,0.984375,0.04505891725420952,1.0,0.06666254751852214,1.1308271934940131e-05,0.06255286627381838,0.1715670620346172,0.012670087535163705,0.22244149637935906,0.0
1,3033,IDLGated,stable,other,0.984375,0.04572421312332153,0.0012266752310097218,0.35507043260839466,0.006592652694882763,0.35477143351337187,0.3738921174880269,0.12741235976486268,0.217873724569088,0.0
1,3034,MLP,stable,other,1.0,0.0224642064422369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3034,ChevronSlow,stable,other,1.0,0.020304100587964058,1.0,0.07668330367559709,1.121780575946061e-05,0.06311808376988953,0.17147217827625819,0.01259267245402107,0.22249028141031565,0.0
1,3034,IDLGated,stable,other,1.0,0.019745752215385437,0.0012247383128851652,0.3556843568377022,0.006539911473323701,0.3548079504463451,0.3738739097273766,0.12755740135145568,0.21787441537245794,0.0
1,3035,MLP,stable,other,1.0,0.02837085723876953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3035,ChevronSlow,stable,other,1.0,0.024818751960992813,1.0,0.07907623837994292,1.1128063313384924e-05,0.06375640995429166,0.17137978233636186,0.012538259691919261,0.22253960910059278,0.0
1,3035,IDLGated,stable,other,1.0,0.026874680072069168,0.0012228196719661355,0.3034557559402036,0.006487592181537111,0.3527538626660994,0.37380349157358944,0.12769717803721342,0.21787510617363756,0.0
1,3036,MLP,stable,other,0.953125,0.23461668193340302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3036,ChevronSlow,stable,other,0.953125,0.23635083436965942,1.0,0.07506055873111471,1.1039038806877846e-05,0.06420857590536458,0.1712834631127566,0.012520008649735065,0.22258645474861485,0.0
1,3036,IDLGated,stable,other,0.953125,0.23279882967472076,0.001220919657498598,0.41232922646138354,0.006435691444084814,0.3551368772179108,0.37384201730847727,0.12784059074851697,0.21787582209254894,0.0
1,3037,MLP,stable,other,0.96875,0.16035881638526917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3037,ChevronSlow,stable,other,0.96875,0.17142489552497864,1.0,0.10259698905526554,1.0950726496422823e-05,0.06574411243136062,0.1712147766386991,0.012515118020669297,0.22262968908173963,0.0
1,3037,IDLGated,stable,other,0.96875,0.17014312744140625,0.0012190376874059439,0.3988941632333628,0.006384205912532136,0.3568871686585289,0.3738670694544021,0.12800622743689175,0.2178765003293476,0.0
1,3038,MLP,stable,other,0.96875,0.11530402302742004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3038,ChevronSlow,stable,other,0.96875,0.11356779932975769,1.0,0.08319566086058146,1.086312068445144e-05,0.06644217436852946,0.17112675752292097,0.012460261502546607,0.2226832870140978,0.0
1,3038,IDLGated,stable,other,0.96875,0.1367204636335373,0.0012171731796115637,0.32033194969063017,0.006333132265231879,0.35542495989981293,0.3738135343346383,0.1281868773167346,0.21787714088438553,0.0
1,3039,MLP,stable,other,1.0,0.0496232733130455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3039,ChevronSlow,stable,other,1.0,0.043974876403808594,1.0,0.08672077175723927,1.077621571897583e-05,0.06725331826407785,0.17104235153715527,0.012344118629636127,0.22274123348284344,0.0
1,3039,IDLGated,stable,other,1.0,0.047812461853027344,0.001215327181853354,0.3448255339550823,0.0062824672071100235,0.3550009828620237,0.3737845463342588,0.12838046802863445,0.21787784423676776,0.0
1,3040,MLP,stable,other,0.984375,0.08469576388597488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3040,ChevronSlow,stable,other,0.984375,0.09268617630004883,1.0,0.09397121208431658,1.0690005993224022e-05,0.0683220340168874,0.17096528039770245,0.012261043460154197,0.22279253227815402,0.0
1,3040,IDLGated,stable,other,0.984375,0.09179850667715073,0.0012134982971474528,0.3478691384243035,0.006232207469453143,0.3547157090845149,0.37375863092634887,0.12857319791820007,0.2178785350270759,0.0
1,3041,MLP,stable,other,0.96875,0.09820948541164398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3041,ChevronSlow,stable,other,0.96875,0.11442844569683075,1.0,0.06919629039458079,1.060448594527823e-05,0.06835700427199513,0.17086351140769934,0.012179060953770263,0.2228520589607036,0.0
1,3041,IDLGated,stable,other,0.96875,0.10931606590747833,0.001211686758324504,0.3906895530413196,0.0061823498096975175,0.3561546628427871,0.37377556184846383,0.12877037842135175,0.21787920069566435,0.0
1,3042,MLP,stable,other,0.96875,0.1682765930891037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3042,ChevronSlow,stable,other,0.96875,0.16478171944618225,1.0,0.08747550701520648,1.0519650057716004e-05,0.0691217443817236,0.17078012340330687,0.012104016801646082,0.22290653643975875,0.0
1,3042,IDLGated,stable,other,0.96875,0.17918027937412262,0.0012098920997232199,0.4079885748674921,0.006132891011219937,0.35822801932377524,0.37380977486148287,0.12890030582790812,0.21787990404139718,0.0
1,3043,MLP,stable,other,0.96875,0.16053372621536255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3043,ChevronSlow,stable,other,0.96875,0.15250129997730255,1.0,0.0869638088940303,1.0435492857254275e-05,0.06983542696221587,0.1706963070887976,0.01205861925951672,0.2229569871376159,0.0
1,3043,IDLGated,stable,other,0.96875,0.15820924937725067,0.0012081152526661754,0.388157581058409,0.0060838278831301775,0.3594252017931606,0.37382412266767984,0.1290127475288127,0.217880569705803,0.0
1,3044,MLP,stable,other,0.96875,0.05727296322584152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3044,ChevronSlow,stable,other,0.96875,0.05164216458797455,1.0,0.08883558919157741,1.0352008914396241e-05,0.07059543345139033,0.17061444637090037,0.012015732235079681,0.22301707117559208,0.0
1,3044,IDLGated,stable,other,0.96875,0.05714605376124382,0.0012063541216775775,0.4522159437278143,0.006035157260065136,0.36313683147054676,0.37390251448873996,0.12911071125589926,0.2178812730471165,0.0
1,3045,MLP,stable,other,0.984375,0.09608578681945801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3045,ChevronSlow,stable,other,0.984375,0.09480208158493042,1.0,0.08316515881042018,1.026919284308107e-05,0.07109822246575152,0.1705269970833399,0.011973739269657469,0.22307851294243672,0.0
1,3045,IDLGated,stable,other,0.984375,0.0940876454114914,0.0012046104529872537,0.3229148759891216,0.005986876001984615,0.3615279532512898,0.3738515268502403,0.1291706370310225,0.2178819512669471,0.0
1,3046,MLP,stable,other,1.0,0.028950998559594154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3046,ChevronSlow,stable,other,1.0,0.024984292685985565,1.0,0.08488663508377808,1.0187039300336422e-05,0.07164975897047259,0.17044135672134034,0.01194113109333695,0.22314156885166528,0.0
1,3046,IDLGated,stable,other,1.0,0.028854183852672577,0.0012028831988573074,0.41806689420978665,0.005938980993968738,0.36378951088962963,0.37389574221759986,0.1292237745861647,0.21788267972293215,0.0
1,3047,MLP,stable,other,0.953125,0.24110308289527893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3047,ChevronSlow,stable,other,0.953125,0.2515879273414612,1.0,0.08637756380305062,1.010554298593373e-05,0.07223887116377571,0.17035729292842205,0.011942599998451181,0.2232014315579357,0.0
1,3047,IDLGated,stable,other,0.953125,0.23883041739463806,0.0012011714279651642,0.40566807499370555,0.005891469146016988,0.3654646534537927,0.373927514550376,0.12929073332166466,0.21788338305743438,0.0
1,3048,MLP,stable,other,0.953125,0.18166732788085938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3048,ChevronSlow,stable,other,0.953125,0.16478466987609863,1.0,0.09475045590996434,1.002469864204626e-05,0.07313933455362326,0.1702816860914036,0.011967342380403442,0.2232546961116596,0.0
1,3048,IDLGated,stable,other,0.953125,0.1747916340827942,0.001199476420879364,0.3598943936406525,0.005844337392848852,0.3652418430612671,0.37391348142946623,0.12933481368318425,0.21788406127069704,0.0
1,3049,MLP,stable,other,0.96875,0.1270456463098526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3049,ChevronSlow,stable,other,0.984375,0.12087255716323853,1.0,0.07081166599825728,9.94450105290989e-06,0.07304622781140863,0.17018221607131045,0.011950546497921866,0.22330039910383442,0.0
1,3049,IDLGated,stable,other,0.96875,0.11856383830308914,0.001197797479107976,0.34964021568297027,0.005797582693706061,0.36461777796613526,0.37388920816371973,0.12937277677642062,0.21788480227907067,0.0
1,3050,MLP,stable,other,1.0,0.04032508283853531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3050,ChevronSlow,stable,other,1.0,0.03320973739027977,1.0,0.0779339512932323,9.86494504448661e-06,0.07324173675068156,0.17008996780653238,0.011896838090591024,0.22334690139667085,0.0
1,3050,IDLGated,stable,other,1.0,0.03863116726279259,0.0011961340205743909,0.37911320685513084,0.0057512020321564125,0.3651975951216951,0.37389443216241114,0.1294308475322785,0.21788556840372256,0.0
1,3051,MLP,stable,other,0.96875,0.045131243765354156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3051,ChevronSlow,stable,other,0.96875,0.04187720641493797,1.0,0.08023634360323824,9.786025484130716e-06,0.07352152102478383,0.17000011418232908,0.011850687504110375,0.22338748955527576,0.0
1,3051,IDLGated,stable,other,0.96875,0.045481856912374496,0.001194485928863287,0.42364691504871577,0.005705192415899161,0.3675355679187759,0.37394418464529744,0.1295006470417707,0.21788630940697057,0.0
1,3052,MLP,stable,other,0.9375,0.27717721462249756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3052,ChevronSlow,stable,other,0.9375,0.2755763530731201,1.0,0.07965240272077785,9.70773728025767e-06,0.0737667562926236,0.16990976647086753,0.011778220845298523,0.22340756651254487,0.0
1,3052,IDLGated,stable,other,0.9375,0.30267205834388733,0.0011928532039746642,0.3388358951128421,0.005659550876571968,0.3663875810065385,0.373909076355765,0.12956776893824154,0.21788694993317126,0.0
1,3053,MLP,stable,other,0.9375,0.24071143567562103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3053,ChevronSlow,stable,other,0.9375,0.2555130124092102,1.0,0.07143595811813108,9.63007538201561e-06,0.0736735243656439,0.1698112926625148,0.011727990293406603,0.22342602494164698,0.0
1,3053,IDLGated,stable,other,0.9375,0.24253731966018677,0.001191236195154488,0.3691755938426869,0.005614274469559392,0.36649910151998444,0.3739043428732519,0.1296973406237527,0.2178875527796401,0.0
1,3054,MLP,stable,other,0.953125,0.18910224735736847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3054,ChevronSlow,stable,other,0.953125,0.22516392171382904,1.0,0.07326900376619586,9.553034778959484e-06,0.07365734354166596,0.16971475037361847,0.011678508916664913,0.22342977278412665,0.0
1,3054,IDLGated,stable,other,0.953125,0.20659978687763214,0.001189633971080184,0.3141749604730425,0.005569360273802917,0.3644061358781068,0.3738446134908517,0.12981770852070798,0.21788806770967803,0.0
1,3055,MLP,stable,other,0.984375,0.1116592288017273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3055,ChevronSlow,stable,other,0.984375,0.0930897668004036,1.0,0.07463183935336581,9.476610500727808e-06,0.07369632337413395,0.1696196674625982,0.011625490763764755,0.22344536362402773,0.0
1,3055,IDLGated,stable,other,0.984375,0.10275544226169586,0.0011880468809977174,0.3547670260338128,0.005524805391612493,0.36402057148433503,0.3738255359033947,0.12987454262191084,0.21788855752004824,0.0
1,3056,MLP,stable,other,0.96875,0.0792824774980545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3056,ChevronSlow,stable,other,0.984375,0.07860739529132843,1.0,0.06151270279444324,9.400797616721985e-06,0.07320897855094632,0.16951156049793006,0.011626854284437245,0.22346662322053007,0.0
1,3056,IDLGated,stable,other,0.984375,0.07092469930648804,0.0011864743428304791,0.32968138502516714,0.005480606948479593,0.3626470040259683,0.37378139175251646,0.12992748707317978,0.21788908500690785,0.0
1,3057,MLP,stable,other,0.984375,0.08856857568025589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3057,ChevronSlow,stable,other,0.984375,0.08480055630207062,1.0,0.05714755484223812,9.325591235788209e-06,0.072566521602598,0.16939919649227436,0.011635069720864283,0.22349192146428876,0.0
1,3057,IDLGated,stable,other,0.984375,0.0946405827999115,0.0011849169386550784,0.30892799646590186,0.005436762092891756,0.3604982437235656,0.37371653835722984,0.12996965656022516,0.2178895873741583,0.0
1,3058,MLP,stable,other,0.9375,0.19809313118457794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3058,ChevronSlow,stable,other,0.9375,0.18317407369613647,1.0,0.049882108199788944,9.250986505901903e-06,0.07165914506648563,0.16927967940398186,0.011655582519310845,0.2235131888755908,0.0
1,3058,IDLGated,stable,other,0.9375,0.1815950572490692,0.0011833732714876533,0.3722157744007618,0.005393267996148622,0.36096694495065346,0.3737150375932734,0.13001964731744015,0.21789007718111236,0.0
1,3059,MLP,stable,other,0.96875,0.17578443884849548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3059,ChevronSlow,stable,other,0.96875,0.18008095026016235,1.0,0.04893773933433396,9.176978613854687e-06,0.07075028883719955,0.16915933746391223,0.011649977604712276,0.22353117337994943,0.0
1,3059,IDLGated,stable,other,0.96875,0.17895492911338806,0.0011818446218967438,0.33734612368005795,0.005350121852179433,0.36002211209982965,0.3736786686793602,0.13009691387000472,0.21789055442785465,0.0
1,3060,MLP,stable,other,1.0,0.06872998178005219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3060,ChevronSlow,stable,other,1.0,0.059507377445697784,1.0,0.046139023340651536,9.10356278494385e-06,0.06976583821733763,0.16903631714978898,0.011675716418491274,0.2235628784102112,0.0
1,3060,IDLGated,stable,other,1.0,0.06717156618833542,0.0011803298257291317,0.34922401058073177,0.005307320877361997,0.35959018803906573,0.3736542140212616,0.1301871622498171,0.21789101911446773,0.0
1,3061,MLP,stable,other,1.0,0.03700556978583336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3061,ChevronSlow,stable,other,1.0,0.03330620378255844,1.0,0.04640794001440854,9.0307342826643e-06,0.06883152228922047,0.1689136887726536,0.01174017190144967,0.22359860544774976,0.0
1,3061,IDLGated,stable,other,1.0,0.03423115611076355,0.0011788292322307825,0.3737385139665151,0.005264862310343101,0.3601561210761637,0.37365429832120683,0.1302740134806873,0.2178914838000898,0.0
1,3062,MLP,stable,other,0.9375,0.20630961656570435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3062,ChevronSlow,stable,other,0.9375,0.20459268987178802,1.0,0.04516657489190665,8.958488408402985e-06,0.06788492439332791,0.16878994165877284,0.01184383065689773,0.22363279720421375,0.0
1,3062,IDLGated,stable,other,0.953125,0.21741975843906403,0.001177342375740409,0.3739949646691688,0.005222743411860357,0.3607096748198839,0.3736546389875548,0.13036321039021873,0.21789203639791796,0.0
1,3063,MLP,stable,other,0.96875,0.1521071493625641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3063,ChevronSlow,stable,other,0.96875,0.15101422369480133,1.0,0.035242425029460504,8.88682050113576e-06,0.06657922441877322,0.1686563941421435,0.011842770579421609,0.22366579695903407,0.0
1,3063,IDLGated,stable,other,0.96875,0.1549985110759735,0.0011758690234273672,0.27808403291576284,0.005180961464565474,0.35740464914371906,0.373559068381483,0.13048854775956995,0.21789262667132275,0.0
1,3064,MLP,stable,other,0.984375,0.08876397460699081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3064,ChevronSlow,stable,other,0.984375,0.08741626888513565,1.0,0.0380557685280157,8.815725937126674e-06,0.0654382861831429,0.16852579351652938,0.011824791673509112,0.22370083475069094,0.0
1,3064,IDLGated,stable,other,0.984375,0.09304998815059662,0.001174409408122301,0.32828170223886316,0.005139513772848951,0.35623973126752484,0.3735137910153404,0.1306054941171947,0.21789320438417054,0.0
1,3065,MLP,stable,other,0.953125,0.191044881939888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3065,ChevronSlow,stable,other,0.953125,0.18256446719169617,1.0,0.04984983947998965,8.74520012962966e-06,0.06481474831501677,0.16840711756249283,0.011800307960727181,0.22373635629446878,0.0
1,3065,IDLGated,stable,other,0.953125,0.18925270438194275,0.001172963879071176,0.45858177265973254,0.005098397662666159,0.36033341292321314,0.37359885899698475,0.13071968247009963,0.21789381977225836,0.0
1,3066,MLP,stable,other,0.96875,0.1569480299949646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3066,ChevronSlow,stable,other,0.96875,0.15730293095111847,1.0,0.030931660427422243,8.675238528592624e-06,0.06345942479951298,0.16826964210535775,0.01172468216800112,0.2237663201536375,0.0
1,3066,IDLGated,stable,other,0.96875,0.16212067008018494,0.0011715312721207738,0.3203066834080668,0.00505761048136483,0.35873234374260726,0.37354556682139584,0.13084571884915383,0.21789443515860818,0.0
1,3067,MLP,stable,other,0.953125,0.19802191853523254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3067,ChevronSlow,stable,other,0.96875,0.182986319065094,1.0,0.035566762320461395,8.605836620363883e-06,0.06234371830035092,0.16813693922557285,0.011662884128714787,0.22379001933581974,0.0
1,3067,IDLGated,stable,other,0.96875,0.18540555238723755,0.0011701114708557725,0.41674274559739544,0.005017149597513911,0.3610527598167988,0.3735887640001718,0.1309800278070876,0.21789503798436774,0.0
1,3068,MLP,stable,other,0.984375,0.08907130360603333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3068,ChevronSlow,stable,other,0.984375,0.08979646861553192,1.0,0.029047402122571793,8.536989927400971e-06,0.06101186565323975,0.16799784968846984,0.011634310824346808,0.22381705388312984,0.0
1,3068,IDLGated,stable,other,0.984375,0.10346819460391998,0.0011687051737681031,0.3710601124195004,0.0049770124007338,0.3614530539209069,0.37358623534859114,0.13115125077738768,0.21789564080845955,0.0
1,3069,MLP,stable,other,0.984375,0.0664345771074295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3069,ChevronSlow,stable,other,0.984375,0.059254325926303864,1.0,0.03700646402963403,8.468694007981764e-06,0.06005164958829552,0.167866858302811,0.011623581750035538,0.22384053986432728,0.0
1,3069,IDLGated,stable,other,0.984375,0.07179456949234009,0.0011673115659505129,0.41009784678821287,0.004937196301527929,0.3633988456355991,0.3736227469600307,0.1313563997750005,0.21789623107210013,0.0
1,3070,MLP,stable,other,0.984375,0.09575924277305603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3070,ChevronSlow,stable,other,0.984375,0.08519542217254639,1.0,0.03529937812576489,8.40094445591791e-06,0.0590615587297943,0.16773429082263397,0.011637459554006259,0.22386516020978667,0.0
1,3070,IDLGated,stable,other,0.984375,0.08820251375436783,0.0011659307638183236,0.31592392131835917,0.004897698731115705,0.36149984866290946,0.37356504813438907,0.13155416698760813,0.21789682133414168,0.0
1,3071,MLP,stable,other,1.0,0.023120690137147903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3071,ChevronSlow,stable,other,1.0,0.021261371672153473,1.0,0.026531141424465766,8.333736900270567e-06,0.05776034203758116,0.1675930876732358,0.011657975482827303,0.2238958035007766,0.0
1,3071,IDLGated,stable,other,1.0,0.021052762866020203,0.0011645627673715353,0.35817385194618245,0.004858517141266779,0.3613668087942404,0.37354965693820086,0.13174405598826597,0.21789742415329977,0.0
1,3072,MLP,stable,other,0.96875,0.15802155435085297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3072,ChevronSlow,stable,other,0.96875,0.15066194534301758,1.0,0.03416683710350352,8.267067005068402e-06,0.056816601840218056,0.16745966142266608,0.011684544308360117,0.22392721249377773,0.0
1,3072,IDLGated,stable,other,0.96875,0.16123181581497192,0.001163206878118217,0.3278460757097347,0.004819649004136645,0.3600259794708602,0.3735039533569724,0.13192082684312598,0.21789805208814936,0.0
1,3073,MLP,stable,other,0.96875,0.17839555442333221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3073,ChevronSlow,stable,other,0.96875,0.17365410923957825,1.0,0.03161995305657851,8.200930469027854e-06,0.055808735888872474,0.1673238217143,0.011726705075846893,0.22396714566091508,0.0
1,3073,IDLGated,stable,other,0.96875,0.18328195810317993,0.001161863561719656,0.4114580419201646,0.004781091812103551,0.3620832619688324,0.3735419074455356,0.13210741831758965,0.2178986800211894,0.0
1,3074,MLP,stable,other,0.984375,0.09280499815940857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3074,ChevronSlow,stable,other,0.984375,0.08826272934675217,1.0,0.03724550571131813,8.13532302527563e-06,0.0550662066817703,0.167193743398297,0.011758197921078148,0.22400737711366794,0.0
1,3074,IDLGated,stable,other,0.984375,0.08862647414207458,0.0011605329345911741,0.363395320375432,0.004742843077606723,0.3621357443050964,0.3735317608584655,0.13232333336938823,0.21789932051102603,0.0
1,3075,MLP,stable,other,0.953125,0.17739835381507874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3075,ChevronSlow,stable,other,0.953125,0.16776496171951294,1.0,0.06265884833506206,8.070240441073426e-06,0.05536991234790197,0.16708920850323378,0.011796798566625556,0.22404101791326986,0.0
1,3075,IDLGated,stable,other,0.953125,0.16932907700538635,0.0011592142982408404,0.4216782737840985,0.0047049003329858695,0.36451744548425646,0.37357990737139113,0.1325287896591175,0.21789986053040586,0.0
1,3076,MLP,stable,other,0.984375,0.10997573286294937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3076,ChevronSlow,stable,other,0.984375,0.10291527211666107,1.0,0.055977375523669486,8.005678517544839e-06,0.055394210874932674,0.16697809667025423,0.011871187458912198,0.2240783784437955,0.0
1,3076,IDLGated,stable,other,0.984375,0.12695099413394928,0.001157907652668655,0.3812573148715563,0.004667261130321982,0.36518704025974846,0.37358758477889126,0.13277352120286928,0.21790043822407473,0.0
1,3077,MLP,stable,other,0.921875,0.23333576321601868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3077,ChevronSlow,stable,other,0.9375,0.2346922904253006,1.0,0.04732920470637846,7.94163308940448e-06,0.05507161062819051,0.16685844777829034,0.011896486765669546,0.22409643970290044,0.0
1,3077,IDLGated,stable,other,0.9375,0.2423551082611084,0.0011566128814592957,0.37866737250584276,0.004629923041279406,0.36572625354959226,0.3735926645666182,0.13302382494985154,0.21790091544812426,0.0
1,3078,MLP,stable,other,0.984375,0.09146694093942642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3078,ChevronSlow,stable,other,0.984375,0.08861567825078964,1.0,0.04100512129256872,7.878100024689245e-06,0.054508951054765636,0.16673259445180463,0.01191126490034141,0.22411994524682244,0.0
1,3078,IDLGated,stable,other,0.984375,0.08811487257480621,0.0011553295189514756,0.45457613706648603,0.004592883656949171,0.36928024889026806,0.3736736480391181,0.13326374590995468,0.21790140522961465,0.0
1,3079,MLP,stable,other,0.953125,0.1376878321170807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3079,ChevronSlow,stable,other,0.953125,0.15683579444885254,1.0,0.03192534595476522,7.815075224491731e-06,0.05360560685076562,0.1665977872033076,0.01196057207231059,0.22413377878597213,0.0
1,3079,IDLGated,stable,other,0.953125,0.14213255047798157,0.0011540584964677691,0.35889875321101816,0.004556140587693578,0.3688649890630981,0.37365887314429,0.1335109016310843,0.2179019201269175,0.0
1,3080,MLP,stable,other,0.984375,0.057896699756383896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3080,ChevronSlow,stable,other,0.984375,0.05303053557872772,1.0,0.046676939491629536,7.752554622695797e-06,0.05332846015640018,0.1664778663555959,0.012013098210840721,0.22415200649719969,0.0
1,3080,IDLGated,stable,other,0.984375,0.05379202961921692,0.0011527988826856017,0.39347196309956406,0.004519691462992029,0.36984926802455675,0.3736786862342453,0.13369780174816542,0.2179024475814296,0.0
1,3081,MLP,stable,other,0.921875,0.24122720956802368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3081,ChevronSlow,stable,other,0.921875,0.24376849830150604,1.0,0.05915447686938251,7.69053418571423e-06,0.05356150082491947,0.16637054296610967,0.012051050937702675,0.22415242157851897,0.0
1,3081,IDLGated,stable,other,0.921875,0.2520890235900879,0.0011515504447743297,0.38428318287326096,0.004483533931288093,0.37042662461850495,0.37368929073088436,0.13385275109541384,0.21790294991787315,0.0
1,3082,MLP,stable,other,0.96875,0.11116590350866318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3082,ChevronSlow,stable,other,0.984375,0.09930063784122467,1.0,0.03727146873585975,7.6290099122285165e-06,0.05290989954135709,0.16624144389187942,0.012146867565820178,0.22415305640728525,0.0
1,3082,IDLGated,stable,other,0.96875,0.10451214760541916,0.001150313182733953,0.286033378265066,0.0044476656598377885,0.36705089476436736,0.3736016348184185,0.13403297311825543,0.21790346481152598,0.0
1,3083,MLP,stable,other,0.9375,0.28740233182907104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3083,ChevronSlow,stable,other,0.9375,0.2765572965145111,1.0,0.043647202568957696,7.567977832930688e-06,0.05253939166246111,0.1661188496505565,0.012219515618776135,0.2241502362888267,0.0
1,3083,IDLGated,stable,other,0.9375,0.2883822023868561,0.0011490876786410809,0.3930728029348218,0.004412084334559086,0.36809177109118557,0.3736211059865349,0.13419749204095494,0.21790395458728617,0.0
1,3084,MLP,stable,other,0.96875,0.10473813116550446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3084,ChevronSlow,stable,other,0.96875,0.09506942331790924,1.0,0.04062657968774853,7.507434010267242e-06,0.052062879183472605,0.1659933573805937,0.012312622059178168,0.22414735509220135,0.0
1,3084,IDLGated,stable,other,0.96875,0.09678629785776138,0.001147872768342495,0.3894991069779322,0.004376787659882614,0.3689480645266554,0.3736369839875263,0.13436947737686403,0.21790443180363464,0.0
1,3085,MLP,stable,other,1.0,0.03873353451490402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3085,ChevronSlow,stable,other,1.0,0.036224670708179474,1.0,0.046487803845759075,7.4473745381851045e-06,0.051839876169964064,0.16587385182705885,0.012394243340003873,0.2241536179850798,0.0
1,3085,IDLGated,stable,other,1.0,0.03620785102248192,0.0011466689174994826,0.33038277194044247,0.004341773358603553,0.3674054528232069,0.3735937297754792,0.13451523111673744,0.21790494669378585,0.0
1,3086,MLP,stable,other,0.96875,0.12279817461967468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3086,ChevronSlow,stable,other,0.96875,0.11866497993469238,1.0,0.051749686667483634,7.387795541879624e-06,0.05183626858986485,0.16575972766189928,0.012464938254769489,0.224162737323208,0.0
