seed,step,return_step,phase,model,combined_task1,combined_task2,a_channel_task1,a_channel_task2,n_channel_task1,n_channel_task2,rho,persistence,a_n_distance
0,200,0,task1_initial,IDLGated,0.93212890625,0.2216796875,0.93115234375,0.22119140625,0.93310546875,0.22119140625,0.020753204822540283,0.18481440805003757,0.012423218303808594
0,210,0,task1_initial,MLP,0.9384765625,0.203125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,210,0,task1_initial,ChevronSlow,0.9345703125,0.20458984375,0.9365234375,0.20361328125,0.9326171875,0.2080078125,1.0,0.16625211232893378,0.010462731050440101
0,210,0,task1_initial,IDLGated,0.93603515625,0.205078125,0.93603515625,0.2041015625,0.93359375,0.2099609375,0.020436475053429604,0.18410064195061907,0.011104208014926375
0,220,0,task1_initial,MLP,0.9404296875,0.197265625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,220,0,task1_initial,ChevronSlow,0.9365234375,0.2060546875,0.93603515625,0.20703125,0.93505859375,0.20947265625,1.0,0.1637385507078943,0.009799703273413838
0,220,0,task1_initial,IDLGated,0.9365234375,0.20849609375,0.93701171875,0.20654296875,0.93603515625,0.2138671875,0.019439533352851868,0.18178111964247706,0.009558762594408509
0,230,0,task1_initial,MLP,0.9404296875,0.20947265625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,230,0,task1_initial,ChevronSlow,0.9365234375,0.2177734375,0.9365234375,0.21728515625,0.9365234375,0.21435546875,1.0,0.16016181575170077,0.00917265946149378
0,230,0,task1_initial,IDLGated,0.935546875,0.21728515625,0.935546875,0.21728515625,0.935546875,0.216796875,0.017956571653485298,0.17810547173161437,0.009216090755427361
0,240,0,task1_initial,MLP,0.93994140625,0.2099609375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,240,0,task1_initial,ChevronSlow,0.93701171875,0.2060546875,0.93701171875,0.205078125,0.9365234375,0.21044921875,1.0,0.1556900322751742,0.008789852222759074
0,240,0,task1_initial,IDLGated,0.9375,0.2060546875,0.93701171875,0.2060546875,0.93603515625,0.21240234375,0.016217708587646484,0.17339542392746843,0.008757582459609914
0,250,0,task1_initial,MLP,0.94091796875,0.20068359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,250,0,task1_initial,ChevronSlow,0.9375,0.19921875,0.93701171875,0.19873046875,0.93701171875,0.205078125,1.0,0.15058624899272105,0.00914436751673074
0,250,0,task1_initial,IDLGated,0.9375,0.20068359375,0.939453125,0.19873046875,0.93798828125,0.205078125,0.0144119244068861,0.167946254874042,0.00890083960763243
0,260,0,task1_initial,MLP,0.943359375,0.2080078125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,260,0,task1_initial,ChevronSlow,0.93798828125,0.21533203125,0.9375,0.21630859375,0.9365234375,0.2119140625,1.0,0.14512610070278092,0.008843325704024381
0,260,0,task1_initial,IDLGated,0.93701171875,0.21533203125,0.93603515625,0.21630859375,0.9375,0.2138671875,0.012678383849561214,0.16204102555588248,0.008719629617356693
0,270,0,task1_initial,MLP,0.943359375,0.20068359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,270,0,task1_initial,ChevronSlow,0.93896484375,0.20458984375,0.93994140625,0.203125,0.93798828125,0.2080078125,1.0,0.13953603260062558,0.008252218922700987
0,270,0,task1_initial,IDLGated,0.93896484375,0.20361328125,0.9404296875,0.201171875,0.93798828125,0.2109375,0.011095005087554455,0.1559043956231733,0.007641506912719431
0,280,0,task1_initial,MLP,0.94482421875,0.19921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,280,0,task1_initial,ChevronSlow,0.939453125,0.19970703125,0.93994140625,0.19775390625,0.9375,0.203125,1.0,0.13371181219400227,0.007936280855553014
0,280,0,task1_initial,IDLGated,0.9384765625,0.19873046875,0.93994140625,0.197265625,0.939453125,0.20361328125,0.009631073102355003,0.1494053251943736,0.007363266703494748
0,290,0,task1_initial,MLP,0.943359375,0.21044921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,290,0,task1_initial,ChevronSlow,0.93896484375,0.2138671875,0.9375,0.21484375,0.93896484375,0.21240234375,1.0,0.12768420482849602,0.007811001531151513
0,290,0,task1_initial,IDLGated,0.9384765625,0.2158203125,0.93701171875,0.21533203125,0.9384765625,0.2138671875,0.008313576690852642,0.14265831073614715,0.007479899030823349
0,300,0,task1_initial,MLP,0.9482421875,0.20458984375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,300,0,task1_initial,ChevronSlow,0.94091796875,0.203125,0.94287109375,0.203125,0.93798828125,0.20556640625,1.0,0.12179698037811587,0.007914290244807403
0,300,0,task1_initial,IDLGated,0.94140625,0.203125,0.943359375,0.203125,0.93798828125,0.20654296875,0.007197770290076733,0.13605634839626465,0.007847674406214126
0,310,0,task1_initial,MLP,0.9501953125,0.20849609375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,310,0,task1_initial,ChevronSlow,0.9404296875,0.21044921875,0.94091796875,0.21240234375,0.93896484375,0.2080078125,1.0,0.11624911631951866,0.007382295241498245
