seed,t,model,phase,window,accuracy,loss,rho,diff,persistence,a_n_distance,n_move_from_temp_start,n_move_from_shift_start
0,7,ChevronSlow,stable,other,0.875,0.6267575621604919,1.0,0.1707839273072123,0.0020557370639540944,0.015275161869167676,0.0,0.0
0,7,IDLGated,stable,other,0.859375,0.6177972555160522,0.000783195486292243,0.14788065992613073,0.001621842136229821,0.015544603796743724,0.0,0.0
0,8,MLP,stable,other,0.75,0.6264712810516357,1.0,0.0,0.0,0.0,0.0,0.0
0,8,ChevronSlow,stable,other,0.828125,0.6375167369842529,1.0,0.15509415764310888,0.0025148523256915594,0.017102514574819132,0.0,0.0
0,8,IDLGated,stable,other,0.734375,0.6383920907974243,0.0007924118544906378,0.13171338927197204,0.002012116777637048,0.017563559507106367,0.0,0.0
0,9,MLP,stable,other,0.828125,0.6050073504447937,1.0,0.0,0.0,0.0,0.0,0.0
0,9,ChevronSlow,stable,other,0.8125,0.6274846196174622,1.0,0.19476714777066315,0.003091609212026475,0.018892795802553795,0.0,0.0
0,9,IDLGated,stable,other,0.828125,0.6204319000244141,0.0008032094920054078,0.152510791875932,0.002463612802931933,0.019532433231804418,0.0,0.0
0,10,MLP,stable,other,0.859375,0.5803474187850952,1.0,0.0,0.0,0.0,0.0,0.0
0,10,ChevronSlow,stable,other,0.890625,0.5920066833496094,1.0,0.20978949249660137,0.0037117028618802,0.02067186617604488,0.0,0.0
0,10,IDLGated,stable,other,0.859375,0.6024683713912964,0.0008153709932230413,0.169574482948574,0.0029649454133688596,0.021515427390660435,0.0,0.0
0,11,MLP,stable,other,0.75,0.5892255306243896,1.0,0.0,0.0,0.0,0.0,0.0
0,11,ChevronSlow,stable,other,0.765625,0.6144888401031494,1.0,0.2139074883711788,0.004342290218408096,0.022484372657987077,0.0,0.0
0,11,IDLGated,stable,other,0.75,0.6047946214675903,0.0008285542717203498,0.18132162069081564,0.0035000154392012006,0.0234950420557756,0.0,0.0
0,12,MLP,stable,other,0.78125,0.5799723267555237,1.0,0.0,0.0,0.0,0.0,0.0
0,12,ChevronSlow,stable,other,0.75,0.5989565253257751,1.0,0.251444253486859,0.00508359610821345,0.02422074389921815,0.0,0.0
0,12,IDLGated,stable,other,0.765625,0.6000997424125671,0.0008447308791801333,0.21852396052128878,0.004145087274447464,0.025425497049769458,0.0,0.0
0,13,MLP,stable,other,0.84375,0.5522336959838867,1.0,0.0,0.0,0.0,0.0,0.0
0,13,ChevronSlow,stable,other,0.828125,0.5707820057868958,1.0,0.23996896908718357,0.005788252227150361,0.02596002603948205,0.0,0.0
0,13,IDLGated,stable,other,0.84375,0.5775085687637329,0.0008608862408436835,0.21481788852783343,0.004777105678207623,0.02733579888664674,0.0,0.0
0,14,MLP,stable,other,0.765625,0.5654098987579346,1.0,0.0,0.0,0.0,0.0,0.0
0,14,ChevronSlow,stable,other,0.8125,0.5675965547561646,1.0,0.25264101311704024,0.006528810509820031,0.02770149560178353,0.0,0.0
0,14,IDLGated,stable,other,0.734375,0.5907453298568726,0.0008776580798439682,0.2193471188579629,0.0054208157177468895,0.029214336459467884,0.0,0.0
0,15,MLP,stable,other,0.828125,0.5445200204849243,1.0,0.0,0.0,0.0,0.0,0.0
0,15,ChevronSlow,stable,other,0.796875,0.5503815412521362,1.0,0.29684316695473195,0.007399753579154768,0.02943688191390027,0.0,0.0
0,15,IDLGated,stable,other,0.78125,0.5708005428314209,0.0008968795300461352,0.24635199869850682,0.006143609266689169,0.031005051253180496,0.0,0.0
0,16,MLP,stable,other,0.78125,0.545190691947937,1.0,0.0,0.0,0.0,0.0,0.0
0,16,ChevronSlow,stable,other,0.765625,0.5663851499557495,1.0,0.25468052040649825,0.008141595879636799,0.03120622894300684,0.0,0.0
0,16,IDLGated,stable,other,0.78125,0.5698612928390503,0.0009146811789833009,0.2247179111901696,0.006799332172459611,0.03277279666441212,0.0,0.0
0,17,MLP,stable,other,0.890625,0.5072185397148132,1.0,0.0,0.0,0.0,0.0,0.0
0,17,ChevronSlow,stable,other,0.828125,0.5301663279533386,1.0,0.305142258764101,0.009032597868290191,0.03293383032871206,0.0,0.0
0,17,IDLGated,stable,other,0.828125,0.5373842716217041,0.0009360245894640684,0.26332835358228773,0.007568919236689096,0.03448632626200599,0.0,0.0
0,18,MLP,stable,other,0.78125,0.5238524079322815,1.0,0.0,0.0,0.0,0.0,0.0
0,18,ChevronSlow,stable,other,0.796875,0.5343881845474243,1.0,0.30428432149920936,0.00991835303918295,0.034660778764294894,0.0,0.0
0,18,IDLGated,stable,other,0.734375,0.5528757572174072,0.0009590723784640431,0.2780986081866082,0.008380508303538854,0.03619623562460785,0.0,0.0
0,19,MLP,stable,other,0.78125,0.5228497982025146,1.0,0.0,0.0,0.0,0.0,0.0
0,19,ChevronSlow,stable,other,0.796875,0.5381639003753662,1.0,0.3227608941232956,0.010856880662435288,0.03638853851536588,0.0,0.0
0,19,IDLGated,stable,other,0.765625,0.5439800024032593,0.0009838747791945934,0.29235072550781827,0.009232418955151693,0.037861068309173844,0.0,0.0
0,20,MLP,stable,other,0.875,0.4725046157836914,1.0,0.0,0.0,0.0,0.0,0.0
0,20,ChevronSlow,stable,other,0.859375,0.4854946732521057,1.0,0.3645134405033404,0.011917850341958004,0.03814257009487753,0.0,0.0
0,20,IDLGated,stable,other,0.84375,0.5032060742378235,0.0010122909443452954,0.3259101456266009,0.010182452135166043,0.039551226656996126,0.0,0.0
0,21,MLP,stable,other,0.859375,0.4909285604953766,1.0,0.0,0.0,0.0,0.0,0.0
0,21,ChevronSlow,stable,other,0.84375,0.5110540986061096,1.0,0.36376302446886516,0.012973385864338726,0.03995828141417234,0.0,0.0
0,21,IDLGated,stable,other,0.8125,0.513751745223999,0.001042381045408547,0.33597653104559727,0.011159834371897338,0.04128394709985947,0.0,0.0
0,22,MLP,stable,other,0.921875,0.4327039420604706,1.0,0.0,0.0,0.0,0.0,0.0
0,22,ChevronSlow,stable,other,0.890625,0.47506779432296753,1.0,0.3663088763399976,0.014033392335765704,0.04177876029814969,0.0,0.0
0,22,IDLGated,stable,other,0.90625,0.4590804874897003,0.0010772778186947107,0.37743582050123253,0.012258662330285344,0.043039343766216556,0.0,0.0
0,23,MLP,stable,other,0.90625,0.4332715570926666,1.0,0.0,0.0,0.0,0.0,0.0
0,23,ChevronSlow,stable,other,0.875,0.4611271023750305,1.0,0.4115569315902985,0.015225962953529303,0.04359703516224692,0.0,0.0
0,23,IDLGated,stable,other,0.9375,0.4601917564868927,0.001114324084483087,0.38834390302318794,0.013386918052364053,0.0448651348370773,0.0,0.0
0,24,MLP,stable,other,0.890625,0.42886248230934143,1.0,0.0,0.0,0.0,0.0,0.0
0,24,ChevronSlow,stable,other,0.921875,0.4391631484031677,1.0,0.4472428029608387,0.01652201347355123,0.04544319046701754,0.0,0.0
0,24,IDLGated,stable,other,0.859375,0.4555777311325073,0.001158890314400196,0.4496023637319657,0.01469556438940286,0.04674387451514837,0.0,0.0
0,25,MLP,stable,other,0.984375,0.37066519260406494,1.0,0.0,0.0,0.0,0.0,0.0
0,25,ChevronSlow,stable,other,0.921875,0.4192703366279602,1.0,0.4605463368918715,0.017854086443806195,0.04733527275544202,0.0,0.0
0,25,IDLGated,stable,other,1.0,0.39763957262039185,0.001207859837450087,0.4750978518205939,0.016076771251696435,0.04863112785225875,0.0,0.0
0,26,MLP,stable,other,0.875,0.41895848512649536,1.0,0.0,0.0,0.0,0.0,0.0
0,26,ChevronSlow,stable,other,0.921875,0.42529296875,1.0,0.46018879473234875,0.019181090568671826,0.0492249190832831,0.0,0.0
0,26,IDLGated,stable,other,0.84375,0.4455692768096924,0.0012546631041914225,0.43901284107337984,0.017345579461161487,0.050582780815223424,0.0,0.0
0,27,MLP,stable,other,0.890625,0.39354899525642395,1.0,0.0,0.0,0.0,0.0,0.0
0,27,ChevronSlow,stable,other,0.9375,0.39820289611816406,1.0,0.6032877437376316,0.02093341052817871,0.05115188618832366,0.0,0.0
0,27,IDLGated,stable,other,0.890625,0.41518086194992065,0.0013252231292426586,0.626061796095391,0.019171728111064178,0.052532409095962476,0.0,0.0
0,28,MLP,stable,other,0.828125,0.48733630776405334,1.0,0.0,0.0,0.0,0.0,0.0
0,28,ChevronSlow,stable,other,0.828125,0.49144989252090454,1.0,0.5310658397090587,0.02246380781572135,0.05307007015958736,0.0,0.0
0,28,IDLGated,stable,other,0.8125,0.49906808137893677,0.0013854403514415026,0.5135849380162216,0.020654967740779653,0.05444362875506963,0.0,0.0
0,29,MLP,stable,other,0.875,0.40234655141830444,1.0,0.0,0.0,0.0,0.0,0.0
0,29,ChevronSlow,stable,other,0.90625,0.4226614236831665,1.0,0.5224986341192694,0.023963912294631996,0.054911855950327916,0.0,0.0
0,29,IDLGated,stable,other,0.859375,0.422134667634964,0.0014509734464809299,0.5349039695185787,0.02219771474611305,0.05627667806780898,0.0,0.0
0,30,MLP,stable,other,0.921875,0.3551640212535858,1.0,0.0,0.0,0.0,0.0,0.0
0,30,ChevronSlow,stable,other,0.9375,0.3625064492225647,1.0,0.6003464782652468,0.025693059992543843,0.05675151389560065,0.0,0.0
0,30,IDLGated,stable,other,0.9375,0.37419241666793823,0.0015299625229090452,0.6120595312508922,0.02396730019562739,0.058106033894400895,0.0,0.0
0,31,MLP,stable,other,0.859375,0.3703736960887909,1.0,0.0,0.0,0.0,0.0,0.0
0,31,ChevronSlow,stable,other,0.890625,0.373643696308136,1.0,0.5868752361434393,0.027376606520996532,0.0586104031380942,0.0,0.0
0,31,IDLGated,stable,other,0.890625,0.39078062772750854,0.0016077568288892508,0.5759085884790205,0.02562312406047757,0.05994070927359941,0.0,0.0
0,32,MLP,stable,other,0.875,0.41110095381736755,1.0,0.0,0.0,0.0,0.0,0.0
0,32,ChevronSlow,stable,other,0.890625,0.4120272696018219,1.0,0.5932499430265927,0.029074226530513322,0.0604982889561884,0.0,0.0
0,32,IDLGated,stable,other,0.859375,0.4227733612060547,0.0016948459669947624,0.6127241723458768,0.027384427205333774,0.06177076719284152,0.0,0.0
0,33,MLP,stable,other,0.90625,0.3339601755142212,1.0,0.0,0.0,0.0,0.0,0.0
0,33,ChevronSlow,stable,other,0.921875,0.34344470500946045,1.0,0.7005896076953095,0.03108877267400771,0.06236530879704294,0.0,0.0
0,33,IDLGated,stable,other,0.90625,0.34961748123168945,0.0018019162816926837,0.7092331036147923,0.02942997323456215,0.06355711740002101,0.0,0.0
0,34,MLP,stable,other,0.84375,0.41710686683654785,1.0,0.0,0.0,0.0,0.0,0.0
0,34,ChevronSlow,stable,other,0.875,0.433943510055542,1.0,0.5071374179693818,0.032516918609893836,0.06423490670597586,0.0,0.0
0,34,IDLGated,stable,other,0.828125,0.4272262454032898,0.0018886368488892913,0.552667128696346,0.0309996847009475,0.06533304258489298,0.0,0.0
0,35,MLP,stable,other,0.796875,0.3933229446411133,1.0,0.0,0.0,0.0,0.0,0.0
0,35,ChevronSlow,stable,other,0.90625,0.3739197850227356,1.0,0.7207687786967739,0.03458167419015448,0.0660548277211041,0.0,0.0
0,35,IDLGated,stable,other,0.796875,0.39793792366981506,0.0020106530282646418,0.7279599172379572,0.03309056539855853,0.06708374371727131,0.0,0.0
0,36,MLP,stable,other,0.921875,0.30285704135894775,1.0,0.0,0.0,0.0,0.0,0.0
0,36,ChevronSlow,stable,other,0.9375,0.2969099283218384,1.0,0.805429488113474,0.03689421763192444,0.0678482919032483,0.0,0.0
0,36,IDLGated,stable,other,0.921875,0.31625282764434814,0.0021569416858255863,0.8150735434425496,0.0354365143326905,0.06875191284480019,0.0,0.0
0,37,MLP,stable,other,0.890625,0.3421432673931122,1.0,0.0,0.0,0.0,0.0,0.0
0,37,ChevronSlow,stable,other,0.90625,0.35362672805786133,1.0,0.7728467191474981,0.03910207513647117,0.06966356458003033,0.0,0.0
0,37,IDLGated,stable,other,0.890625,0.34598520398139954,0.002310291863977909,0.8002819146349668,0.037731050533597335,0.07038808925414078,0.0,0.0
0,38,MLP,stable,other,0.875,0.3337978720664978,1.0,0.0,0.0,0.0,0.0,0.0
0,38,ChevronSlow,stable,other,0.921875,0.33271950483322144,1.0,0.8564413715418228,0.04155409302568723,0.07140499752367281,0.0,0.0
0,38,IDLGated,stable,other,0.90625,0.3372421860694885,0.0024925535544753075,0.883471568503819,0.040268272087508,0.07199100234947733,0.0,0.0
0,39,MLP,stable,other,0.875,0.3950135111808777,1.0,0.0,0.0,0.0,0.0,0.0
0,39,ChevronSlow,stable,other,0.84375,0.3927079439163208,1.0,0.8862437333764733,0.04408816194673959,0.07308555752247621,0.0,0.0
0,39,IDLGated,stable,other,0.890625,0.3932218551635742,0.0026928153820335865,0.9011580890670906,0.04285094153844675,0.07355775560487222,0.0,0.0
0,40,MLP,stable,other,0.921875,0.2655918300151825,1.0,0.0,0.0,0.0,0.0,0.0
0,40,ChevronSlow,stable,other,0.921875,0.2701219320297241,1.0,0.9505197196230113,0.04680745661976841,0.07469138406199086,0.0,0.0
0,40,IDLGated,stable,other,0.90625,0.269986629486084,0.002919427352026105,0.9431602971986519,0.04555186960542737,0.07506175561307542,0.0,0.0
0,41,MLP,stable,other,0.875,0.31245535612106323,1.0,0.0,0.0,0.0,0.0,0.0
0,41,ChevronSlow,stable,other,0.890625,0.30758416652679443,1.0,1.0283857698017445,0.04975219155931434,0.07626886146673222,0.0,0.0
0,41,IDLGated,stable,other,0.875,0.3129974603652954,0.0031973181758075953,1.0589249743949907,0.04859198891979606,0.07654139293386145,0.0,0.0
0,42,MLP,stable,other,0.921875,0.3066478371620178,1.0,0.0,0.0,0.0,0.0,0.0
0,42,ChevronSlow,stable,other,0.90625,0.3048216998577118,1.0,0.9763690499105999,0.0525320421343682,0.07777844134862098,0.0,0.0
0,42,IDLGated,stable,other,0.921875,0.3056320250034332,0.0034818074200302362,0.9988657495332531,0.051442810201636435,0.07792026395874432,0.0,0.0
0,43,MLP,stable,other,0.921875,0.2742505669593811,1.0,0.0,0.0,0.0,0.0,0.0
0,43,ChevronSlow,stable,other,0.90625,0.2593298554420471,1.0,1.0252483284193525,0.05545019099322315,0.07920070560599246,0.0,0.0
0,43,IDLGated,stable,other,0.921875,0.27446264028549194,0.0037982447538524866,1.0214993851974075,0.05435297992662375,0.07926447947270049,0.0,0.0
0,44,MLP,stable,other,0.953125,0.26052534580230713,1.0,0.0,0.0,0.0,0.0,0.0
0,44,ChevronSlow,stable,other,0.921875,0.26378685235977173,1.0,1.0897913349747383,0.058553214425167706,0.08060918557616313,0.0,0.0
0,44,IDLGated,stable,other,0.96875,0.2613261044025421,0.004172422923147678,1.1025024872651479,0.05749742844863932,0.08056375049628652,0.0,0.0
0,45,MLP,stable,other,0.875,0.3022391200065613,1.0,0.0,0.0,0.0,0.0,0.0
0,45,ChevronSlow,stable,other,0.890625,0.28834936022758484,1.0,1.0868065133565,0.061637974321961705,0.08198603975110211,0.0,0.0
0,45,IDLGated,stable,other,0.90625,0.2974932789802551,0.00457214517518878,1.0784623826382431,0.06056032331120814,0.08185307168749303,0.0,0.0
0,46,MLP,stable,other,0.90625,0.3059748709201813,1.0,0.0,0.0,0.0,0.0,0.0
0,46,ChevronSlow,stable,other,0.90625,0.2903580665588379,1.0,1.0930131744801286,0.06473209992243621,0.08334353214431194,0.0,0.0
0,46,IDLGated,stable,other,0.921875,0.2983633875846863,0.00501453410834074,1.091698667023286,0.06365373834234438,0.08311141643628196,0.0,0.0
0,47,MLP,stable,other,0.921875,0.24209558963775635,1.0,0.0,0.0,0.0,0.0,0.0
0,47,ChevronSlow,stable,other,0.9375,0.22775065898895264,1.0,1.1004024616865364,0.06783911100772852,0.08467594483300898,0.0,0.0
0,47,IDLGated,stable,other,0.921875,0.23989751935005188,0.005494282580912113,1.0842118105291252,0.06671541255890473,0.08432210087669151,0.0,0.0
0,48,MLP,stable,other,0.890625,0.28144073486328125,1.0,0.0,0.0,0.0,0.0,0.0
0,48,ChevronSlow,stable,other,0.890625,0.2715018391609192,1.0,1.1884168562222959,0.07120084424337222,0.0860244154229158,0.0,0.0
0,48,IDLGated,stable,other,0.890625,0.27445465326309204,0.006054835394024849,1.1524140437602337,0.06997250845250873,0.08550349390440555,0.0,0.0
0,49,MLP,stable,other,0.890625,0.2878285050392151,1.0,0.0,0.0,0.0,0.0,0.0
0,49,ChevronSlow,stable,other,0.875,0.28852909803390503,1.0,1.211263983362217,0.07462103366072877,0.08731191270847417,0.0,0.0
0,49,IDLGated,stable,other,0.890625,0.2836034297943115,0.006699314806610346,1.2010464201321234,0.07336573018754758,0.08659928535424583,0.0,0.0
0,50,MLP,stable,other,0.875,0.24805274605751038,1.0,0.0,0.0,0.0,0.0,0.0
0,50,ChevronSlow,stable,other,0.921875,0.22611407935619354,1.0,1.2755413726566813,0.07822379467771663,0.08850073873855673,0.0,0.0
0,50,IDLGated,stable,other,0.875,0.23857298493385315,0.007470034062862396,1.291928648091785,0.0770214189412603,0.08761236704818487,0.0,0.0
0,51,MLP,stable,other,0.84375,0.3563433885574341,1.0,0.0,0.0,0.0,0.0,0.0
0,51,ChevronSlow,stable,other,0.875,0.3460713326931,1.0,1.1366664219901843,0.08139912255965405,0.08964096407679992,0.0,0.0
0,51,IDLGated,stable,other,0.859375,0.3428514301776886,0.00820212159305811,1.1240336967325613,0.0801624557746342,0.08857407949010908,0.0,0.0
0,52,MLP,stable,other,0.890625,0.235820934176445,1.0,0.0,0.0,0.0,0.0,0.0
0,52,ChevronSlow,stable,other,0.890625,0.2215927243232727,1.0,1.2562344508899412,0.08492362854464491,0.09064966691847873,0.0,0.0
0,52,IDLGated,stable,other,0.90625,0.2252075970172882,0.009120292030274868,1.2694390260702377,0.08373028548552101,0.08947787535787223,0.0,0.0
0,53,MLP,stable,other,0.875,0.3394300937652588,1.0,0.0,0.0,0.0,0.0,0.0
0,53,ChevronSlow,stable,other,0.90625,0.3297048807144165,1.0,1.2800777489472914,0.08850909090585286,0.09161716156153774,0.0,0.0
0,53,IDLGated,stable,other,0.890625,0.3301768898963928,0.01014157384634018,1.2745389308141828,0.08730271142150701,0.0903330252639045,0.0,0.0
0,54,MLP,stable,other,0.90625,0.25145673751831055,1.0,0.0,0.0,0.0,0.0,0.0
0,54,ChevronSlow,stable,other,0.90625,0.23589906096458435,1.0,1.2749424192804732,0.09206839089097672,0.0925229524559187,0.0,0.0
0,54,IDLGated,stable,other,0.90625,0.23805561661720276,0.01125793345272541,1.260174902264833,0.090821327994037,0.09121056382417142,0.0,0.0
0,55,MLP,stable,other,0.90625,0.26868465542793274,1.0,0.0,0.0,0.0,0.0,0.0
0,55,ChevronSlow,stable,other,0.90625,0.2629082202911377,1.0,1.4924220614752663,0.09626945190272959,0.09340117188443059,0.0,0.0
0,55,IDLGated,stable,other,0.90625,0.26435184478759766,0.012742212042212486,1.48358951396799,0.09499963255195887,0.09202459822653818,0.0,0.0
0,56,MLP,stable,other,0.90625,0.2668680250644684,1.0,0.0,0.0,0.0,0.0,0.0
0,56,ChevronSlow,stable,other,0.90625,0.26921704411506653,1.0,1.4217271943514613,0.1002458251300758,0.09420940739419617,0.0,0.0
0,56,IDLGated,stable,other,0.90625,0.2670854330062866,0.014321924187242985,1.4113629390912221,0.09894872247157667,0.09279147298829106,0.0,0.0
0,57,MLP,stable,other,0.890625,0.26710090041160583,1.0,0.0,0.0,0.0,0.0,0.0
0,57,ChevronSlow,stable,other,0.890625,0.25706443190574646,1.0,1.4083011946950252,0.10416999123877065,0.09488356796294098,0.0,0.0
0,57,IDLGated,stable,other,0.890625,0.25796255469322205,0.016048328951001167,1.383020516459743,0.10280093785354118,0.09350625400344262,0.0,0.0
0,58,MLP,stable,other,0.875,0.28888005018234253,1.0,0.0,0.0,0.0,0.0,0.0
0,58,ChevronSlow,stable,other,0.875,0.2734314799308777,1.0,1.400345145888072,0.10805851670271854,0.09551442391615624,0.0,0.0
0,58,IDLGated,stable,other,0.890625,0.2729835510253906,0.017955485731363297,1.372032794339798,0.10660863342299995,0.09413979931018947,0.0,0.0
0,59,MLP,stable,other,0.890625,0.28353914618492126,1.0,0.0,0.0,0.0,0.0,0.0
0,59,ChevronSlow,stable,other,0.90625,0.27239274978637695,1.0,1.5995839923715287,0.11253309312972498,0.09610573956935801,0.0,0.0
0,59,IDLGated,stable,other,0.90625,0.27577346563339233,0.020463038235902786,1.587511710954478,0.1110513426555944,0.094867826827076,0.0,0.0
0,60,MLP,stable,other,0.890625,0.2962617576122284,1.0,0.0,0.0,0.0,0.0,0.0
0,60,ChevronSlow,stable,other,0.9375,0.2800365388393402,1.0,1.448317833366075,0.11654044735043403,0.09666252257504929,0.0,0.0
0,60,IDLGated,stable,other,0.9375,0.2829570770263672,0.02300707809627056,1.4419640733076295,0.11504408084755051,0.09563487596627314,0.0,0.0
0,61,MLP,stable,other,0.875,0.3704434931278229,1.0,0.0,0.0,0.0,0.0,0.0
0,61,ChevronSlow,stable,other,0.890625,0.3684755563735962,1.0,1.547368527604194,0.12083293159119532,0.09719200087638295,0.0,0.0
0,61,IDLGated,stable,other,0.890625,0.3675655126571655,0.026058131828904152,1.5334419908068087,0.11929927457742828,0.09641967906704131,0.0,0.0
0,62,MLP,stable,other,0.921875,0.2007180154323578,1.0,0.0,0.0,0.0,0.0,0.0
0,62,ChevronSlow,stable,other,0.921875,0.19141626358032227,1.0,1.559188545887448,0.12514799843408408,0.09761812930084646,0.0,0.0
0,62,IDLGated,stable,other,0.921875,0.19190862774848938,0.029574818909168243,1.5660830388943054,0.12363962587037891,0.09729098824629849,0.0,0.0
0,63,MLP,stable,other,0.9375,0.18605682253837585,1.0,0.0,0.0,0.0,0.0,0.0
0,63,ChevronSlow,stable,other,0.96875,0.1696217954158783,1.0,1.4750168335860558,0.12919760493954002,0.09800868970710672,0.0,0.0
0,63,IDLGated,stable,other,0.96875,0.17012232542037964,0.033256109803915024,1.4693742218199128,0.12767682965822752,0.0980083372024253,0.0,0.0
0,64,MLP,stable,other,0.921875,0.22247377038002014,1.0,0.0,0.0,0.0,0.0,0.0
0,64,ChevronSlow,stable,other,0.921875,0.2131306231021881,1.0,1.5682328410696718,0.1335147106479304,0.09840744013759695,0.0,0.0
0,64,IDLGated,stable,other,0.921875,0.2131480574607849,0.03768172487616539,1.5668449313997617,0.13199433396345214,0.09860001659332612,0.0,0.0
0,65,MLP,stable,other,0.828125,0.31595829129219055,1.0,0.0,0.0,0.0,0.0,0.0
0,65,ChevronSlow,stable,other,0.84375,0.3087027370929718,1.0,1.5468039930584747,0.13775457849516204,0.09877131951125327,0.0,0.0
0,65,IDLGated,stable,other,0.859375,0.30362364649772644,0.042616263031959534,1.5564587545654838,0.13626772722525823,0.09911346163517684,0.0,0.0
0,66,MLP,stable,other,0.90625,0.20638689398765564,1.0,0.0,0.0,0.0,0.0,0.0
0,66,ChevronSlow,stable,other,0.921875,0.1983242630958557,1.0,1.5568797532608207,0.14201195401945904,0.09906423478334724,0.0,0.0
0,66,IDLGated,stable,other,0.921875,0.19606105983257294,0.04823107272386551,1.5768153992864335,0.14058937024144177,0.09961603340788991,0.0,0.0
0,67,MLP,stable,other,0.921875,0.21586425602436066,1.0,0.0,0.0,0.0,0.0,0.0
0,67,ChevronSlow,stable,other,0.953125,0.1975434124469757,1.0,1.439880533027446,0.145905559756483,0.09934517252242245,0.0,0.0
0,67,IDLGated,stable,other,0.953125,0.19919997453689575,0.053903285413980484,1.4424297804175494,0.1444948914719701,0.10008756273853447,0.0,0.0
0,68,MLP,stable,other,0.953125,0.17084398865699768,1.0,0.0,0.0,0.0,0.0,0.0
0,68,ChevronSlow,stable,other,0.953125,0.15884333848953247,1.0,1.6615880234924696,0.15045260714769096,0.09963963815345651,0.0,0.0
0,68,IDLGated,stable,other,0.953125,0.15957660973072052,0.061385899782180786,1.6770380935290432,0.1490925210781413,0.1004356803685175,0.0,0.0
0,69,MLP,stable,other,0.9375,0.23487645387649536,1.0,0.0,0.0,0.0,0.0,0.0
0,69,ChevronSlow,stable,other,0.9375,0.21949738264083862,1.0,1.5473858390153639,0.154643406843294,0.09994110852598591,0.0,0.0
0,69,IDLGated,stable,other,0.953125,0.22057266533374786,0.06915509700775146,1.565574062941955,0.15334196570373274,0.10071911989139035,0.0,0.0
0,70,MLP,stable,other,0.953125,0.1609306037425995,1.0,0.0,0.0,0.0,0.0,0.0
0,70,ChevronSlow,stable,other,0.96875,0.14156188070774078,1.0,1.5665691593956563,0.1588791841009511,0.10029664106330735,0.0,0.0
0,70,IDLGated,stable,other,0.96875,0.14740101993083954,0.0778099074959755,1.5673237480363607,0.15758391105073064,0.10100584491229006,0.0,0.0
0,71,MLP,stable,other,0.890625,0.2921808660030365,1.0,0.0,0.0,0.0,0.0,0.0
0,71,ChevronSlow,stable,other,0.921875,0.27843403816223145,1.0,1.51782194766826,0.16295601239165303,0.10065504346555249,0.0,0.0
