seed,t,model,phase,window,accuracy,loss,rho,diff,persistence,a_n_distance,n_move_from_temp_start,n_move_from_shift_start
0,4644,MLP,persistent_shift,post_shift_retained,0.984375,0.08470817655324936,1.0,0.0,0.0,0.0,0.0,0.0
0,4644,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.08139969408512115,1.0,0.13092445206583972,0.3357344086941196,0.03165529265417988,0.5012846415327983,0.39627735245449663
0,4644,IDLGated,persistent_shift,post_shift_retained,0.984375,0.08745191246271133,0.6400839686393738,0.048109528094941,0.2591909614937256,0.014428463284309884,0.5142735295755789,0.38275668092149306
0,4645,MLP,persistent_shift,post_shift_retained,1.0,0.052051521837711334,1.0,0.0,0.0,0.0,0.0,0.0
0,4645,ChevronSlow,persistent_shift,post_shift_retained,1.0,0.04379289597272873,1.0,0.13058662791173847,0.33563183480372843,0.03173820715359756,0.5013346652910836,0.39630011248202146
0,4645,IDLGated,persistent_shift,post_shift_retained,1.0,0.04930133745074272,0.6393572092056274,0.048943723490558616,0.259085837874724,0.014475832545236293,0.514309009586389,0.3828337588662383
0,4646,MLP,persistent_shift,post_shift_retained,0.984375,0.06643672287464142,1.0,0.0,0.0,0.0,0.0,0.0
0,4646,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.058516718447208405,1.0,0.11754037348661116,0.33552278907306987,0.03179992475691351,0.5013773704078681,0.39631419873740276
0,4646,IDLGated,persistent_shift,post_shift_retained,0.984375,0.059315960854291916,0.6386515498161316,0.05517964383409501,0.2589838847777037,0.014521813654261962,0.5143385708454993,0.38290510397042143
0,4647,MLP,persistent_shift,post_shift_retained,1.0,0.049010053277015686,1.0,0.0,0.0,0.0,0.0,0.0
0,4647,ChevronSlow,persistent_shift,post_shift_retained,1.0,0.04097290337085724,1.0,0.13863646020067388,0.3354243459086337,0.03185690332925859,0.5014333662377708,0.3963458081293464
0,4647,IDLGated,persistent_shift,post_shift_retained,1.0,0.04139262065291405,0.6379482746124268,0.05588277455900187,0.2588823342225944,0.014543209552424554,0.5143797069051513,0.38298092305518405
0,4648,MLP,persistent_shift,post_shift_retained,0.953125,0.13606882095336914,1.0,0.0,0.0,0.0,0.0,0.0
0,4648,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.1219283863902092,1.0,0.12716188603266063,0.3353202146786957,0.031892507821220516,0.50148494672634,0.39637458443115603
0,4648,IDLGated,persistent_shift,post_shift_retained,0.984375,0.11155020445585251,0.6372140049934387,0.04703584361421929,0.2587764109772902,0.014559996460662888,0.5144172648935745,0.3830509405456404
0,4649,MLP,persistent_shift,post_shift_retained,0.9375,0.24427758157253265,1.0,0.0,0.0,0.0,0.0,0.0
0,4649,ChevronSlow,persistent_shift,post_shift_retained,0.9375,0.24053321778774261,1.0,0.13669745781661916,0.3352209033002647,0.03197420008647933,0.5015754344185276,0.3964460880859999
0,4649,IDLGated,persistent_shift,post_shift_retained,0.9375,0.2529970407485962,0.63648521900177,0.048709198348094326,0.2586713773709756,0.014576898234529343,0.5144869048305399,0.3831116739245982
0,4650,MLP,persistent_shift,post_shift_retained,0.953125,0.14955216646194458,1.0,0.0,0.0,0.0,0.0,0.0
0,4650,ChevronSlow,persistent_shift,post_shift_retained,0.953125,0.13550998270511627,1.0,0.13502809749536787,0.3351208068973623,0.032028511128631726,0.5016745680141735,0.39653120190280056
0,4650,IDLGated,persistent_shift,post_shift_retained,0.953125,0.1331450641155243,0.6357741355895996,0.05386236817522311,0.25856897286637776,0.014571869740482545,0.5145465157667146,0.3831776968001026
0,4651,MLP,persistent_shift,post_shift_retained,0.953125,0.10323937982320786,1.0,0.0,0.0,0.0,0.0,0.0
0,4651,ChevronSlow,persistent_shift,post_shift_retained,0.953125,0.10013781487941742,1.0,0.1382712149959293,0.33502238210141155,0.032064569149401714,0.5018283685188597,0.3966894545431329
0,4651,IDLGated,persistent_shift,post_shift_retained,0.953125,0.09837578237056732,0.6350988745689392,0.06423623010085137,0.258471806494995,0.01463751145984831,0.5146557845503991,0.3832511770825567
0,4652,MLP,persistent_shift,post_shift_retained,0.96875,0.11813341826200485,1.0,0.0,0.0,0.0,0.0,0.0
0,4652,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.1109771877527237,1.0,0.15525850397741123,0.33493250016234954,0.032083807068101856,0.5019824925970825,0.3968449547743751
0,4652,IDLGated,persistent_shift,post_shift_retained,0.96875,0.11063416302204132,0.6343659162521362,0.047713825473500955,0.2583664275044843,0.014652795567499339,0.5147733230958194,0.3833273132142125
0,4653,MLP,persistent_shift,post_shift_retained,0.96875,0.16421407461166382,1.0,0.0,0.0,0.0,0.0,0.0
0,4653,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.1511995643377304,1.0,0.14989229318707134,0.3348399800588619,0.03212485453326948,0.5021286126915973,0.3969865803465612
0,4653,IDLGated,persistent_shift,post_shift_retained,0.96875,0.1588350087404251,0.6336212754249573,0.04443657585535812,0.2582594625786598,0.014696959045218129,0.5148855200408167,0.3834031630046913
0,4654,MLP,persistent_shift,post_shift_retained,0.984375,0.10562734305858612,1.0,0.0,0.0,0.0,0.0,0.0
0,4654,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.11506392061710358,1.0,0.13652020383120794,0.3347408201707481,0.03219938627046524,0.5022761504027944,0.3971467875681985
0,4654,IDLGated,persistent_shift,post_shift_retained,0.984375,0.11149607598781586,0.6328761577606201,0.04438197636669079,0.2581525238355538,0.014774992658714335,0.5150015608571304,0.38348774644646405
0,4655,MLP,persistent_shift,post_shift_retained,0.984375,0.13018818199634552,1.0,0.0,0.0,0.0,0.0,0.0
0,4655,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.11217270791530609,1.0,0.16198359105166918,0.33465444155618856,0.0322448100325589,0.502408176144693,0.3972860738328989
0,4655,IDLGated,persistent_shift,post_shift_retained,0.96875,0.11412310600280762,0.6321658492088318,0.05440327433678277,0.25805064921080445,0.014834013236216461,0.515101085572941,0.3835737951633651
0,4656,MLP,persistent_shift,post_shift_retained,0.9375,0.18117153644561768,1.0,0.0,0.0,0.0,0.0,0.0
0,4656,ChevronSlow,persistent_shift,post_shift_retained,0.9375,0.1662808060646057,1.0,0.13943382439766092,0.3345568312476093,0.032260873690621195,0.5025344604324826,0.3974238239893762
0,4656,IDLGated,persistent_shift,post_shift_retained,0.9375,0.1616353541612625,0.6314347386360168,0.04853525222107436,0.25794589151230957,0.014864160196449906,0.5151982539773361,0.38364951062880565
0,4657,MLP,persistent_shift,post_shift_retained,1.0,0.05143771320581436,1.0,0.0,0.0,0.0,0.0,0.0
0,4657,ChevronSlow,persistent_shift,post_shift_retained,1.0,0.043212130665779114,1.0,0.14598783129960305,0.3344625467476353,0.03225130831301283,0.5026608436509215,0.3975655599757014
0,4657,IDLGated,persistent_shift,post_shift_retained,1.0,0.041437115520238876,0.630720317363739,0.05338394269536396,0.2578436105379011,0.014882433247115249,0.5152978893990259,0.38372147426380576
0,4658,MLP,persistent_shift,post_shift_retained,0.9375,0.1623055785894394,1.0,0.0,0.0,0.0,0.0,0.0
0,4658,ChevronSlow,persistent_shift,post_shift_retained,0.953125,0.16013039648532867,1.0,0.12652362687795285,0.33435857728770046,0.03222568149704966,0.5027736535216262,0.39768983685053577
0,4658,IDLGated,persistent_shift,post_shift_retained,0.96875,0.15298983454704285,0.6300099492073059,0.05460318303844476,0.2577419903241514,0.014892700146004014,0.5153889040705867,0.38378796265748
0,4659,MLP,persistent_shift,post_shift_retained,1.0,0.051947176456451416,1.0,0.0,0.0,0.0,0.0,0.0
0,4659,ChevronSlow,persistent_shift,post_shift_retained,1.0,0.04482191056013107,1.0,0.17069971222279406,0.334276747855168,0.032185840032789896,0.5028725509068449,0.3977897917458921
0,4659,IDLGated,persistent_shift,post_shift_retained,1.0,0.04818030074238777,0.6293107867240906,0.05784620206124843,0.25764204243002,0.014891085799014653,0.5154715786136791,0.383856863398721
0,4660,MLP,persistent_shift,post_shift_retained,0.984375,0.07479462027549744,1.0,0.0,0.0,0.0,0.0,0.0
0,4660,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.07046873867511749,1.0,0.1489373627430739,0.3341840781626119,0.03213950277769746,0.5029633112711226,0.3978710278756744
0,4660,IDLGated,persistent_shift,post_shift_retained,0.984375,0.08355821669101715,0.628625750541687,0.06195000665568745,0.25754419641213283,0.014862273757252716,0.5155490593601152,0.3839152881529613
0,4661,MLP,persistent_shift,post_shift_retained,0.96875,0.12444213032722473,1.0,0.0,0.0,0.0,0.0,0.0
0,4661,ChevronSlow,persistent_shift,post_shift_retained,0.953125,0.12787353992462158,1.0,0.16916339195384222,0.33410156781950756,0.032084004306658,0.503038279603442,0.39793423063027544
0,4661,IDLGated,persistent_shift,post_shift_retained,0.96875,0.1302715241909027,0.6279058456420898,0.05203960024314853,0.25744144411404835,0.014834777780893645,0.5156147039793638,0.38396138867406
0,4662,MLP,persistent_shift,post_shift_retained,0.9375,0.18235185742378235,1.0,0.0,0.0,0.0,0.0,0.0
0,4662,ChevronSlow,persistent_shift,post_shift_retained,0.921875,0.16922958195209503,1.0,0.16041938912061787,0.33401472673015814,0.032009390921685726,0.5030901742123595,0.3979504595328213
0,4662,IDLGated,persistent_shift,post_shift_retained,0.9375,0.18275265395641327,0.6272489428520203,0.07006678054897546,0.25734775678226585,0.01479133729324324,0.5156571392449896,0.3840249851933707
0,4663,MLP,persistent_shift,post_shift_retained,0.96875,0.11815827339887619,1.0,0.0,0.0,0.0,0.0,0.0
0,4663,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.12442083656787872,1.0,0.15683238535514135,0.33392613555947065,0.031925226687457085,0.5031247458884821,0.39797388024827485
0,4663,IDLGated,persistent_shift,post_shift_retained,0.984375,0.1131080687046051,0.6265341639518738,0.05362698376196523,0.25724589639575574,0.014722932225008707,0.5156930334842381,0.3840952255845169
0,4664,MLP,persistent_shift,post_shift_retained,0.984375,0.09801741689443588,1.0,0.0,0.0,0.0,0.0,0.0
0,4664,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.08999071270227432,1.0,0.1407313145618986,0.3338295381489719,0.03175860542441496,0.5031598155455423,0.39799486557880565
0,4664,IDLGated,persistent_shift,post_shift_retained,0.984375,0.08806232362985611,0.6258692145347595,0.06784984334281458,0.2571511983692293,0.014610836273319825,0.5157270574730494,0.3841626750502606
0,4665,MLP,persistent_shift,post_shift_retained,0.96875,0.19729270040988922,1.0,0.0,0.0,0.0,0.0,0.0
0,4665,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.16201971471309662,1.0,0.13973840441520125,0.333732492582105,0.03160707782607376,0.5031938386087593,0.3980042439860695
0,4665,IDLGated,persistent_shift,post_shift_retained,0.96875,0.1774391084909439,0.625123918056488,0.045043590198341435,0.2570451445651438,0.0145051041531903,0.5157572590459992,0.3842267937792058
0,4666,MLP,persistent_shift,post_shift_retained,0.984375,0.10554932057857513,1.0,0.0,0.0,0.0,0.0,0.0
0,4666,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.10442478954792023,1.0,0.150623854887576,0.33364093826325775,0.031479004629860946,0.5032287946926586,0.39802033252778735
0,4666,IDLGated,persistent_shift,post_shift_retained,0.984375,0.10220341384410858,0.6244133114814758,0.054959134099777956,0.25694410155991115,0.014499447715991955,0.5157838086518599,0.3842874979865592
0,4667,MLP,persistent_shift,post_shift_retained,0.953125,0.19628050923347473,1.0,0.0,0.0,0.0,0.0,0.0
0,4667,ChevronSlow,persistent_shift,post_shift_retained,0.953125,0.20091445744037628,1.0,0.12728998859418705,0.3335377627884232,0.03135191118402047,0.5032713390830156,0.3980522326703021
0,4667,IDLGated,persistent_shift,post_shift_retained,0.953125,0.19355408847332,0.6236850619316101,0.05001107726221329,0.25684063504776233,0.014483561923111008,0.5157953533778672,0.38434473233068966
0,4668,MLP,persistent_shift,post_shift_retained,0.96875,0.18003922700881958,1.0,0.0,0.0,0.0,0.0,0.0
0,4668,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.15632927417755127,1.0,0.1338310719932012,0.33343790944302554,0.031244274693123672,0.5033266892585555,0.39809767220880277
0,4668,IDLGated,persistent_shift,post_shift_retained,0.96875,0.16260257363319397,0.6229653358459473,0.052483094130577335,0.25673845627730374,0.014569807526933053,0.5158190574556808,0.3844007621792765
0,4669,MLP,persistent_shift,post_shift_retained,0.953125,0.2638157606124878,1.0,0.0,0.0,0.0,0.0,0.0
0,4669,ChevronSlow,persistent_shift,post_shift_retained,0.9375,0.25470489263534546,1.0,0.1327028638948668,0.3333375419202515,0.031152319428492444,0.5033883828504612,0.3981538285873032
0,4669,IDLGated,persistent_shift,post_shift_retained,0.9375,0.26287323236465454,0.6222386360168457,0.050558413817563284,0.25663536625607386,0.01467619227261467,0.5158474499843578,0.38446042819205234
0,4670,MLP,persistent_shift,post_shift_retained,0.9375,0.27030467987060547,1.0,0.0,0.0,0.0,0.0,0.0
0,4670,ChevronSlow,persistent_shift,post_shift_retained,0.9375,0.2529904842376709,1.0,0.1338775213789257,0.33323781190998086,0.031056220624658022,0.503454830373162,0.3982147049764026
0,4670,IDLGated,persistent_shift,post_shift_retained,0.953125,0.24898859858512878,0.6215739846229553,0.06818067947125003,0.25654113891268143,0.01477440807055079,0.5158794692796219,0.38452155098255697
0,4671,MLP,persistent_shift,post_shift_retained,0.96875,0.12616066634655,1.0,0.0,0.0,0.0,0.0,0.0
0,4671,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.1123395711183548,1.0,0.12794126109439966,0.3331351636345731,0.03096279271283124,0.5035181604410983,0.3982763003752958
0,4671,IDLGated,persistent_shift,post_shift_retained,0.96875,0.1108371838927269,0.6208764910697937,0.058938535810433686,0.25644233761113033,0.014931573951471443,0.5159060125962875,0.384578992424709
0,4672,MLP,persistent_shift,post_shift_retained,0.9375,0.15124790370464325,1.0,0.0,0.0,0.0,0.0,0.0
0,4672,ChevronSlow,persistent_shift,post_shift_retained,0.9375,0.14108708500862122,1.0,0.13022151034330787,0.33303370680792743,0.030878607556766288,0.5036289960655178,0.3983998060418436
0,4672,IDLGated,persistent_shift,post_shift_retained,0.953125,0.14319702982902527,0.6202420592308044,0.07683573684334805,0.25635253431074645,0.015043342733388063,0.5159744969572849,0.3846370513676903
0,4673,MLP,persistent_shift,post_shift_retained,0.984375,0.09894450008869171,1.0,0.0,0.0,0.0,0.0,0.0
0,4673,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.09299600124359131,1.0,0.1351533607664442,0.3329347666349067,0.030785214240586736,0.5037385035277075,0.3985195654357796
0,4673,IDLGated,persistent_shift,post_shift_retained,0.984375,0.09327370673418045,0.6195855140686035,0.07056411763290027,0.25625964010240754,0.01510185958911573,0.5160393874733499,0.3846988289811738
0,4674,MLP,persistent_shift,post_shift_retained,0.984375,0.13838118314743042,1.0,0.0,0.0,0.0,0.0,0.0
0,4674,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.11385059356689453,1.0,0.1429258088370896,0.3328397621560078,0.030695299407578158,0.5038536573560528,0.3986465515651136
0,4674,IDLGated,persistent_shift,post_shift_retained,0.984375,0.11409973353147507,0.6188874840736389,0.05891288136410006,0.2561609667230384,0.015149147650081707,0.5161079389716515,0.3847553904769357
0,4675,MLP,persistent_shift,post_shift_retained,0.96875,0.1374715268611908,1.0,0.0,0.0,0.0,0.0,0.0
0,4675,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.12691107392311096,1.0,0.1449560691886234,0.33274582030952415,0.030642861784088107,0.5039704790055545,0.3987751030366009
0,4675,IDLGated,persistent_shift,post_shift_retained,0.984375,0.11496832966804504,0.6182135939598083,0.06573060981827947,0.25606575154458605,0.015173760046360152,0.5161774356357147,0.3848260522118167
0,4676,MLP,persistent_shift,post_shift_retained,0.921875,0.33595556020736694,1.0,0.0,0.0,0.0,0.0,0.0
0,4676,ChevronSlow,persistent_shift,post_shift_retained,0.921875,0.31938064098358154,1.0,0.13210663363665848,0.3326455007161877,0.03064679506724166,0.504089227890764,0.39892549614356615
0,4676,IDLGated,persistent_shift,post_shift_retained,0.921875,0.3256857991218567,0.6175271272659302,0.062243389656082865,0.2559688403636418,0.015194847167145023,0.5162470713660391,0.38488632062822536
0,4677,MLP,persistent_shift,post_shift_retained,0.953125,0.23694704473018646,1.0,0.0,0.0,0.0,0.0,0.0
0,4677,ChevronSlow,persistent_shift,post_shift_retained,0.953125,0.2154119610786438,1.0,0.13758018319103302,0.33254796805742515,0.030527654530424067,0.5042185211705188,0.3990887237555103
0,4677,IDLGated,persistent_shift,post_shift_retained,0.953125,0.2176942229270935,0.6168323159217834,0.05992358585766707,0.25587081773638887,0.015205284854695578,0.5163221461418754,0.38494323845414674
0,4678,MLP,persistent_shift,post_shift_retained,0.984375,0.07427195459604263,1.0,0.0,0.0,0.0,0.0,0.0
0,4678,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.061875320971012115,1.0,0.13119307605641833,0.33244729061142464,0.030438851388072244,0.5043367558723469,0.3992300194621764
0,4678,IDLGated,persistent_shift,post_shift_retained,0.984375,0.07125560939311981,0.6161381006240845,0.06012042459523402,0.2557729425398183,0.015326212761374493,0.5163872473398421,0.3850014557020441
0,4679,MLP,persistent_shift,post_shift_retained,0.984375,0.0711880475282669,1.0,0.0,0.0,0.0,0.0,0.0
0,4679,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.0611637681722641,1.0,0.11075064252202622,0.3323364422873799,0.03036477054257316,0.5044532703561555,0.3993628781824539
0,4679,IDLGated,persistent_shift,post_shift_retained,1.0,0.05402335524559021,0.6154674887657166,0.06681458937572961,0.2556784633632363,0.015433783327293865,0.5164577237544196,0.38505849864402775
0,4680,MLP,persistent_shift,post_shift_retained,0.984375,0.13892146944999695,1.0,0.0,0.0,0.0,0.0,0.0
0,4680,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.11496586352586746,1.0,0.13275321984477784,0.3322366506761586,0.030298463236584642,0.5045629026401964,0.3994798279995245
0,4680,IDLGated,persistent_shift,post_shift_retained,0.984375,0.13347171247005463,0.6147845387458801,0.06334887165655914,0.255582298567383,0.015549622949731699,0.5165210489423597,0.3851191001768251
0,4681,MLP,persistent_shift,post_shift_retained,0.984375,0.12601354718208313,1.0,0.0,0.0,0.0,0.0,0.0
0,4681,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.10245931148529053,1.0,0.15058647952867513,0.33214582559058486,0.030248184677756362,0.5046618614979212,0.39957865027955436
0,4681,IDLGated,persistent_shift,post_shift_retained,0.984375,0.10701559484004974,0.6140969395637512,0.062093130614006994,0.25548555398340633,0.015685674486254405,0.5165773314813997,0.3851787827970734
0,4682,MLP,persistent_shift,post_shift_retained,0.96875,0.1437809020280838,1.0,0.0,0.0,0.0,0.0,0.0
0,4682,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.12242765724658966,1.0,0.15148287110192493,0.3320554941133405,0.030194136516542732,0.5047583721603227,0.39967870793454224
0,4682,IDLGated,persistent_shift,post_shift_retained,0.984375,0.13797491788864136,0.6134105920791626,0.062474491975474236,0.2553890484524024,0.01579111737403151,0.5166308323514419,0.3852362825175241
0,4683,MLP,persistent_shift,post_shift_retained,0.984375,0.1188051849603653,1.0,0.0,0.0,0.0,0.0,0.0
0,4683,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.09085871279239655,1.0,0.1379595199797408,0.33195844612627373,0.030143624369160363,0.5048605665942636,0.39978108155239284
0,4683,IDLGated,persistent_shift,post_shift_retained,0.984375,0.11819402128458023,0.6127638816833496,0.07364093942296193,0.2552981743978877,0.01588923360299922,0.5166813193783847,0.38529506629212834
0,4684,MLP,persistent_shift,post_shift_retained,0.984375,0.10783222317695618,1.0,0.0,0.0,0.0,0.0,0.0
0,4684,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.08928058296442032,1.0,0.12009404418093646,0.3318525139253011,0.03009817051119445,0.5049539177547103,0.3998848113005679
0,4684,IDLGated,persistent_shift,post_shift_retained,0.984375,0.10647095739841461,0.6121425628662109,0.0807602544030355,0.2552109054378903,0.01601019799168554,0.5167304881108193,0.3853511852057309
0,4685,MLP,persistent_shift,post_shift_retained,0.984375,0.14647477865219116,1.0,0.0,0.0,0.0,0.0,0.0
0,4685,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.12679007649421692,1.0,0.12125140140666457,0.3317472133690417,0.030007117511221947,0.5050452143650173,0.3999803590262444
0,4685,IDLGated,persistent_shift,post_shift_retained,0.984375,0.12165959924459457,0.6114748120307922,0.0677843898223538,0.25511719218008255,0.016164303911674765,0.516784862730001,0.38541438199314443
0,4686,MLP,persistent_shift,post_shift_retained,1.0,0.05579082667827606,1.0,0.0,0.0,0.0,0.0,0.0
0,4686,ChevronSlow,persistent_shift,post_shift_retained,1.0,0.04420767351984978,1.0,0.154539160769525,0.33165860934274194,0.029925669209091288,0.5051335690860189,0.4000695774201277
0,4686,IDLGated,persistent_shift,post_shift_retained,1.0,0.04982100427150726,0.6107789278030396,0.05990685974885818,0.25501958701386696,0.016283448849349836,0.5168406294290797,0.38547765360800545
0,4687,MLP,persistent_shift,post_shift_retained,1.0,0.05091717466711998,1.0,0.0,0.0,0.0,0.0,0.0
0,4687,ChevronSlow,persistent_shift,post_shift_retained,1.0,0.042244646698236465,1.0,0.1278589955108633,0.331556709535826,0.02983836321758271,0.5052140436015894,0.400145659340091
0,4687,IDLGated,persistent_shift,post_shift_retained,1.0,0.045607928186655045,0.6100792288780212,0.058876234494062554,0.2549215153376071,0.016372637971364408,0.5168918795014542,0.38554453472590045
0,4688,MLP,persistent_shift,post_shift_retained,0.984375,0.055769555270671844,1.0,0.0,0.0,0.0,0.0,0.0
0,4688,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.050664667040109634,1.0,0.13813204021840406,0.3314599972011673,0.029750744970054706,0.5053133948277599,0.4002482827233018
0,4688,IDLGated,persistent_shift,post_shift_retained,0.984375,0.047844722867012024,0.6094083189964294,0.06693947310096698,0.2548275243164888,0.01642366587213456,0.5169618212971527,0.38560801207668627
0,4689,MLP,persistent_shift,post_shift_retained,0.9375,0.38126450777053833,1.0,0.0,0.0,0.0,0.0,0.0
0,4689,ChevronSlow,persistent_shift,post_shift_retained,0.9375,0.3483693599700928,1.0,0.15458949985656545,0.33137156195249506,0.02967309623245467,0.5054247896853068,0.4003477628993906
0,4689,IDLGated,persistent_shift,post_shift_retained,0.9375,0.39351555705070496,0.6087487936019897,0.07016784141448848,0.2547351944750378,0.01647055779151259,0.5170325369555059,0.385660324775276
0,4690,MLP,persistent_shift,post_shift_retained,0.96875,0.08844956010580063,1.0,0.0,0.0,0.0,0.0,0.0
0,4690,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.09304201602935791,1.0,0.1301148719893182,0.3312709336075135,0.029649573185826072,0.505524142799046,0.4004362160526558
0,4690,IDLGated,persistent_shift,post_shift_retained,0.984375,0.08926643431186676,0.6081324219703674,0.08226954846250585,0.2546489616520315,0.016581935582565394,0.5170961939478373,0.3857129993026194
0,4691,MLP,persistent_shift,post_shift_retained,0.984375,0.06274814903736115,1.0,0.0,0.0,0.0,0.0,0.0
0,4691,ChevronSlow,persistent_shift,post_shift_retained,1.0,0.044064611196517944,1.0,0.12463303609287842,0.33116761465875616,0.02960571930767139,0.505622978471941,0.4005304570996167
0,4691,IDLGated,persistent_shift,post_shift_retained,0.984375,0.049038276076316833,0.607454240322113,0.06498102061138702,0.2545541276815112,0.01666650778290167,0.5171600547615465,0.3857569980204587
0,4692,MLP,persistent_shift,post_shift_retained,0.953125,0.2800610065460205,1.0,0.0,0.0,0.0,0.0,0.0
0,4692,ChevronSlow,persistent_shift,post_shift_retained,0.953125,0.27333948016166687,1.0,0.15768085339722143,0.3310808712781254,0.029562425209294297,0.5057440880733165,0.40066767920212126
0,4692,IDLGated,persistent_shift,post_shift_retained,0.953125,0.28741389513015747,0.6068224310874939,0.07796147039755981,0.2544658313528692,0.016709991510937622,0.5172434831614001,0.3858226675194274
0,4693,MLP,persistent_shift,post_shift_retained,0.96875,0.12647421658039093,1.0,0.0,0.0,0.0,0.0,0.0
0,4693,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.11802742630243301,1.0,0.1418495611036299,0.3309862556230382,0.029480924578486074,0.5058448282978075,0.4007808889381933
0,4693,IDLGated,persistent_shift,post_shift_retained,0.96875,0.11630444973707199,0.6061914563179016,0.07820119896589349,0.25437769903667573,0.01676181952120166,0.5172939527150583,0.38588239733673735
0,4694,MLP,persistent_shift,post_shift_retained,1.0,0.06195089593529701,1.0,0.0,0.0,0.0,0.0,0.0
0,4694,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.04997999966144562,1.0,0.14218978848246652,0.3308918573894679,0.029403970943184372,0.5059486206003744,0.4008951588666254
0,4694,IDLGated,persistent_shift,post_shift_retained,1.0,0.051693860441446304,0.605542778968811,0.07328441548294838,0.25428715239489885,0.016818395829152646,0.517354276945402,0.3859464005311929
0,4695,MLP,persistent_shift,post_shift_retained,0.984375,0.06577944755554199,1.0,0.0,0.0,0.0,0.0,0.0
0,4695,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.055852483958005905,1.0,0.13067813619873497,0.33079175052887255,0.0293089525676342,0.5060469840201284,0.400998750560273
0,4695,IDLGated,persistent_shift,post_shift_retained,0.984375,0.05298774689435959,0.6048384308815002,0.057747146154932295,0.2541888823917789,0.016841765895407503,0.5174168154415084,0.38600652238126565
0,4696,MLP,persistent_shift,post_shift_retained,0.96875,0.08610673248767853,1.0,0.0,0.0,0.0,0.0,0.0
0,4696,ChevronSlow,persistent_shift,post_shift_retained,1.0,0.07399432361125946,1.0,0.14793940258433882,0.33070032435490027,0.029188411984390518,0.5061411328060635,0.401093432535013
0,4696,IDLGated,persistent_shift,post_shift_retained,1.0,0.07093928754329681,0.6042158007621765,0.08056249385573382,0.2541020691975109,0.01679782847542689,0.5174777387776888,0.38607156821373856
0,4697,MLP,persistent_shift,post_shift_retained,0.953125,0.15149140357971191,1.0,0.0,0.0,0.0,0.0,0.0
0,4697,ChevronSlow,persistent_shift,post_shift_retained,0.953125,0.16747073829174042,1.0,0.11383205601623761,0.33059189022073093,0.029048505765806372,0.5062346586534043,0.40119183006552667
0,4697,IDLGated,persistent_shift,post_shift_retained,0.953125,0.16756512224674225,0.6035518050193787,0.06905911089732922,0.25400954771836076,0.016699593036589733,0.5175379146845578,0.38614042999633436
0,4698,MLP,persistent_shift,post_shift_retained,0.984375,0.10642528533935547,1.0,0.0,0.0,0.0,0.0,0.0
0,4698,ChevronSlow,persistent_shift,post_shift_retained,0.984375,0.10005293786525726,1.0,0.12072275891965736,0.3304869556550804,0.028931769176434377,0.506329550806218,0.40130496012687694
0,4698,IDLGated,persistent_shift,post_shift_retained,0.984375,0.11294926702976227,0.6029066443443298,0.07431852311277393,0.253919702206058,0.01671351272702247,0.5176023554278587,0.38621327573978403
0,4699,MLP,persistent_shift,post_shift_retained,1.0,0.053081411868333817,1.0,0.0,0.0,0.0,0.0,0.0
0,4699,ChevronSlow,persistent_shift,post_shift_retained,1.0,0.0422939695417881,1.0,0.13928493653378043,0.3303913546455198,0.0287916866085087,0.5064253545956582,0.4014169402973858
0,4699,IDLGated,persistent_shift,post_shift_retained,1.0,0.04335246980190277,0.6022086143493652,0.05958174169808751,0.253822533225804,0.01674791572616753,0.5176695369876705,0.38628899807149086
0,4700,MLP,persistent_shift,post_shift_retained,0.984375,0.16107475757598877,1.0,0.0,0.0,0.0,0.0,0.0
0,4700,ChevronSlow,persistent_shift,post_shift_retained,0.96875,0.15588662028312683,1.0,0.10776805925513251,0.3302800429978246,0.02866801818409991,0.5065142033280859,0.4015062620377397
